Name,Loan Amount,Annual Income,Credit Score,Employment Length,Loan Term,Debt-to-Income Ratio (DTI),Home Ownership,Purpose of Loan,Interest Rate
Person_8810,1067375,1202378.0,626.0,8.2,39.0,34.42,Mortgage,Education,8.39
Person_8811,322544,1561020.0,649.0,10.4,34.0,26.18,Mortgage,Education,7.74
Person_8812,584633,422143.0,540.0,4.8,51.0,44.41,Mortgage,Home,10.02
Person_8813,1132472,2838453.0,775.0,14.8,22.0,21.9,Rent,Home,5.41
Person_8814,1577222,600623.0,565.0,4.8,40.0,39.97,Own,Car,9.58
Person_8815,1913907,2797381.0,775.0,18.0,28.0,17.67,Own,Home,6.21
Person_8816,1597963,2870519.0,777.0,19.3,24.0,18.83,Rent,Home,5.62
Person_8817,864661,234111.0,509.0,5.6,54.0,43.44,Own,Business,11.23
Person_8818,560269,2503921.0,741.0,14.8,25.0,19.9,Mortgage,Personal,6.08
Person_8819,1366303,682333.0,569.0,5.3,44.0,37.6,Own,Home,9.71
Person_8820,972401,1739605.0,669.0,9.7,31.0,30.6,Mortgage,Business,7.47
Person_8821,563622,2515160.0,748.0,13.3,32.0,19.06,Mortgage,Home,6.76
Person_8822,1170113,240565.0,542.0,3.0,47.0,42.46,Rent,Car,10.19
Person_8823,1863353,1479938.0,643.0,12.1,35.0,27.53,Mortgage,Home,7.95
Person_8824,447783,811204.0,559.0,8.6,44.0,34.96,Own,Home,9.65
Person_8825,1697671,1328128.0,641.0,9.7,37.0,31.35,Own,Business,8.29
Person_8826,703936,1238734.0,587.0,7.1,41.0,34.16,Own,Home,9.73
Person_8827,949084,238233.0,493.0,4.8,56.0,40.42,Own,Business,11.56
Person_8828,520455,1769986.0,674.0,10.5,35.0,28.77,Own,Personal,7.28
Person_8829,718689,484839.0,550.0,2.1,45.0,38.3,Mortgage,Business,9.83
Person_8830,282117,1207992.0,586.0,8.5,44.0,32.34,Rent,Personal,9.69
Person_8831,1871644,1899304.0,672.0,10.3,34.0,29.9,Rent,Home,8.17
Person_8832,1432512,373806.0,516.0,3.3,53.0,38.34,Own,Personal,10.71
Person_8833,1492020,543401.0,535.0,4.8,53.0,40.69,Mortgage,Education,10.72
Person_8834,1311862,2171443.0,726.0,12.0,27.0,25.03,Rent,Education,6.0
Person_8835,611340,2602910.0,764.0,14.6,25.0,20.14,Own,Business,5.4
Person_8836,500985,444300.0,535.0,4.5,49.0,37.59,Mortgage,Car,10.07
Person_8837,96032,350933.0,515.0,1.8,53.0,38.55,Rent,Home,10.9
Person_8838,554910,979470.0,561.0,9.0,43.0,33.91,Mortgage,Education,9.77
Person_8839,1056225,864729.0,606.0,5.4,40.0,36.08,Own,Car,8.99
Person_8840,1394406,882031.0,591.0,5.5,45.0,37.44,Mortgage,Business,9.59
Person_8841,913413,1346602.0,611.0,8.4,39.0,31.59,Rent,Personal,8.61
Person_8842,673090,1324232.0,637.0,8.6,39.0,31.92,Rent,Home,8.29
Person_8843,970313,1989695.0,687.0,13.6,32.0,26.44,Mortgage,Personal,6.83
Person_8844,1332913,2656982.0,749.0,15.3,28.0,21.77,Rent,Home,6.3
Person_8845,1271433,2574785.0,755.0,15.2,21.0,22.82,Mortgage,Education,6.15
Person_8846,479763,2356941.0,710.0,13.9,33.0,20.65,Mortgage,Car,6.86
Person_8847,354962,1729278.0,656.0,10.9,38.0,28.31,Own,Business,7.91
Person_8848,1985430,2024382.0,695.0,12.4,36.0,28.76,Own,Home,6.93
Person_8849,1432647,2818716.0,761.0,13.3,22.0,16.78,Mortgage,Education,5.29
Person_8850,1819617,2824491.0,785.0,15.4,18.0,19.51,Rent,Business,5.31
Person_8851,391609,369162.0,565.0,5.7,45.0,40.34,Own,Home,9.97
Person_8852,1843798,1801669.0,655.0,15.9,40.0,27.11,Rent,Education,8.5
Person_8853,800887,595771.0,517.0,3.8,48.0,41.9,Mortgage,Business,10.62
Person_8854,687509,2887434.0,738.0,16.5,31.0,18.89,Rent,Personal,6.27
Person_8855,349477,2673301.0,754.0,14.3,26.0,23.7,Rent,Car,6.2
Person_8856,1225033,2957233.0,771.0,18.9,25.0,18.22,Mortgage,Car,5.84
Person_8857,1377296,2112990.0,705.0,10.7,29.0,26.46,Own,Personal,6.68
Person_8858,1218451,955584.0,589.0,7.8,48.0,34.44,Own,Car,9.18
Person_8859,1924413,540907.0,513.0,3.3,47.0,38.06,Rent,Car,10.67
Person_8860,930432,2670319.0,720.0,14.6,29.0,21.52,Mortgage,Home,6.29
Person_8861,516995,2269530.0,722.0,13.1,28.0,25.04,Mortgage,Education,6.95
Person_8862,605889,842059.0,578.0,7.8,44.0,37.77,Own,Personal,9.51
Person_8863,904378,2372994.0,718.0,12.3,27.0,24.04,Mortgage,Education,6.57
Person_8864,1412836,2299741.0,686.0,14.1,35.0,21.25,Mortgage,Car,7.32
Person_8865,1616541,2684319.0,767.0,15.1,27.0,18.97,Rent,Education,5.6
Person_8866,1609048,2352070.0,750.0,13.8,26.0,25.16,Rent,Business,5.87
Person_8867,678474,2179681.0,713.0,13.9,25.0,21.04,Own,Personal,6.47
Person_8868,899326,207711.0,495.0,1.9,54.0,42.67,Own,Personal,11.67
Person_8869,739995,1466548.0,638.0,10.4,36.0,30.93,Rent,Personal,8.08
Person_8870,1892473,521574.0,516.0,4.3,50.0,41.06,Mortgage,Home,10.49
Person_8871,1679618,1478890.0,659.0,10.8,33.0,31.88,Mortgage,Education,7.79
Person_8872,1327623,950506.0,587.0,7.4,48.0,34.31,Rent,Education,9.94
Person_8873,142850,458989.0,501.0,4.4,52.0,38.48,Rent,Home,10.82
Person_8874,946197,1073002.0,592.0,6.8,40.0,33.52,Rent,Personal,9.41
Person_8875,1839055,2418467.0,741.0,14.8,26.0,24.05,Rent,Home,6.06
Person_8876,1453411,1153680.0,599.0,9.5,41.0,29.27,Mortgage,Home,9.12
Person_8877,1661735,503874.0,536.0,4.2,51.0,39.83,Mortgage,Car,10.63
Person_8878,1292522,1917321.0,657.0,10.1,31.0,25.47,Own,Personal,7.34
Person_8879,520949,2005166.0,702.0,12.8,30.0,26.86,Rent,Business,6.67
Person_8880,865943,1453159.0,623.0,7.5,43.0,31.96,Own,Car,8.84
Person_8881,917392,882121.0,536.0,5.0,48.0,32.9,Mortgage,Personal,10.39
Person_8882,1016325,395507.0,523.0,3.1,45.0,40.0,Own,Personal,10.68
Person_8883,1950784,2361096.0,745.0,13.0,26.0,23.7,Mortgage,Personal,6.25
Person_8884,1347776,665718.0,550.0,4.0,47.0,38.28,Mortgage,Education,9.8
Person_8885,775527,1356013.0,661.0,6.4,38.0,31.87,Own,Personal,8.1
Person_8886,1405182,1375370.0,636.0,7.5,33.0,29.5,Own,Personal,8.53
Person_8887,1553174,534267.0,551.0,5.8,47.0,37.11,Rent,Business,10.11
Person_8888,533410,2582176.0,745.0,13.0,29.0,18.71,Mortgage,Personal,6.18
Person_8889,1857317,856921.0,575.0,6.1,47.0,37.55,Rent,Home,9.9
Person_8890,1655438,2350357.0,719.0,15.9,30.0,23.25,Rent,Personal,6.39
Person_8891,1724936,306948.0,516.0,3.9,55.0,41.12,Mortgage,Personal,10.97
Person_8892,1533702,1570530.0,658.0,10.3,38.0,26.84,Own,Personal,8.36
Person_8893,1303179,2672385.0,738.0,13.8,29.0,20.62,Rent,Education,6.38
Person_8894,1779122,1837346.0,652.0,13.8,33.0,29.2,Rent,Car,7.89
Person_8895,1776749,1579912.0,626.0,9.2,40.0,26.49,Mortgage,Education,9.2
Person_8896,784172,811442.0,613.0,6.0,39.0,35.77,Own,Business,8.84
Person_8897,1839461,2515632.0,752.0,15.9,30.0,18.9,Own,Business,6.33
Person_8898,1963290,2813137.0,777.0,15.4,21.0,18.62,Rent,Home,5.26
Person_8899,159779,1932266.0,662.0,11.6,39.0,25.31,Mortgage,Home,8.07
Person_8900,1117133,1657931.0,668.0,9.9,31.0,30.25,Rent,Business,7.46
Person_8901,1257708,328514.0,522.0,3.7,51.0,41.37,Own,Car,10.74
Person_8902,502082,204983.0,516.0,4.0,50.0,44.69,Rent,Car,10.58
Person_8903,384248,895269.0,561.0,7.4,48.0,36.01,Mortgage,Business,10.41
Person_8904,1854841,1225926.0,616.0,7.5,41.0,33.92,Rent,Personal,8.63
Person_8905,1576369,367806.0,519.0,3.3,46.0,39.58,Own,Education,10.36
Person_8906,711440,841800.0,560.0,5.7,44.0,34.37,Mortgage,Education,9.89
Person_8907,1243502,266786.0,532.0,2.0,46.0,43.24,Mortgage,Personal,10.58
Person_8908,773055,2564054.0,715.0,12.5,29.0,24.11,Mortgage,Car,6.65
Person_8909,1780961,1613387.0,663.0,10.4,33.0,31.29,Mortgage,Education,7.49
Person_8910,1282630,1709491.0,675.0,11.7,37.0,29.31,Mortgage,Education,7.8
Person_8911,615369,282673.0,502.0,5.0,54.0,39.48,Rent,Home,11.43
Person_8912,971872,2450056.0,718.0,11.0,28.0,24.9,Mortgage,Car,6.1
Person_8913,804981,1119372.0,598.0,7.5,39.0,35.33,Own,Business,8.81
Person_8914,431325,2556263.0,751.0,13.1,27.0,25.74,Mortgage,Business,5.88
Person_8915,863526,839157.0,572.0,6.6,47.0,34.29,Own,Personal,9.46
Person_8916,1013544,1493520.0,648.0,9.0,34.0,32.64,Own,Education,8.19
Person_8917,378910,2732230.0,798.0,16.0,19.0,21.26,Own,Business,5.51
Person_8918,1968061,481872.0,529.0,4.8,49.0,39.02,Own,Personal,10.38
Person_8919,1253639,633073.0,520.0,3.1,49.0,41.12,Own,Home,11.16
Person_8920,1886309,1669975.0,674.0,9.1,28.0,30.19,Rent,Car,7.07
Person_8921,733970,681537.0,593.0,5.7,44.0,36.1,Own,Education,9.32
Person_8922,655751,849307.0,583.0,6.6,39.0,36.28,Own,Education,9.19
Person_8923,1788614,2286866.0,696.0,11.4,36.0,22.13,Own,Personal,7.18
Person_8924,1385186,1647072.0,652.0,8.3,34.0,28.65,Rent,Education,7.43
Person_8925,523656,595380.0,528.0,5.4,46.0,40.13,Mortgage,Car,10.13
Person_8926,1008379,2783092.0,780.0,13.8,22.0,21.7,Own,Business,5.45
Person_8927,1124657,2017389.0,664.0,9.9,34.0,26.81,Rent,Personal,7.51
Person_8928,1122930,1639788.0,648.0,9.6,32.0,28.15,Rent,Car,7.94
Person_8929,667585,2638920.0,733.0,14.2,24.0,21.74,Rent,Education,6.84
Person_8930,854732,1922341.0,685.0,10.4,29.0,28.64,Mortgage,Business,7.33
Person_8931,1162960,1775685.0,660.0,9.9,39.0,24.53,Rent,Car,8.06
Person_8932,1980035,517234.0,546.0,5.0,43.0,39.63,Own,Business,9.91
Person_8933,1744548,1664308.0,657.0,9.4,30.0,29.06,Own,Business,7.45
Person_8934,897324,2176553.0,688.0,12.8,32.0,26.9,Own,Personal,7.2
Person_8935,85525,2081462.0,710.0,11.8,33.0,26.59,Mortgage,Education,6.31
Person_8936,994036,1422178.0,631.0,9.4,39.0,32.51,Rent,Home,8.17
Person_8937,56464,1352849.0,606.0,10.0,39.0,31.18,Own,Home,8.98
Person_8938,1639426,2553348.0,789.0,15.5,20.0,21.72,Own,Home,5.09
Person_8939,1992400,2139480.0,713.0,14.1,28.0,27.2,Own,Car,6.8
Person_8940,1678378,423626.0,530.0,5.6,47.0,40.08,Mortgage,Home,10.65
Person_8941,425572,2507856.0,768.0,14.5,24.0,22.46,Own,Education,5.2
Person_8942,1211140,2533731.0,780.0,13.8,21.0,18.82,Rent,Home,5.05
Person_8943,1468767,1142302.0,602.0,7.4,35.0,33.83,Rent,Business,8.34
Person_8944,1566011,2691231.0,765.0,14.0,21.0,16.5,Mortgage,Business,5.51
Person_8945,606922,2837588.0,753.0,15.8,32.0,18.22,Mortgage,Business,6.09
Person_8946,1885068,2383697.0,725.0,14.5,32.0,23.32,Mortgage,Home,6.9
Person_8947,1894277,1303035.0,617.0,7.7,38.0,34.11,Rent,Education,8.74
Person_8948,244215,2625485.0,756.0,14.7,30.0,19.09,Mortgage,Education,6.24
Person_8949,1645929,1765831.0,673.0,9.9,31.0,29.3,Mortgage,Home,7.64
Person_8950,315039,2698497.0,770.0,15.4,24.0,23.39,Rent,Education,5.55
Person_8951,1441579,291954.0,525.0,3.2,47.0,40.07,Own,Home,10.39
Person_8952,1766288,2058126.0,671.0,11.2,31.0,22.92,Mortgage,Education,6.84
Person_8953,1017241,1144545.0,586.0,7.0,42.0,34.53,Own,Personal,9.68
Person_8954,154127,813667.0,561.0,7.0,45.0,34.44,Own,Personal,9.82
Person_8955,146426,483197.0,534.0,4.7,46.0,38.05,Own,Education,10.82
Person_8956,999520,1082816.0,620.0,7.1,37.0,36.33,Own,Business,8.34
Person_8957,1290952,696626.0,537.0,6.1,54.0,41.59,Mortgage,Personal,11.05
Person_8958,1110538,2152553.0,698.0,12.1,33.0,23.2,Mortgage,Car,6.94
Person_8959,83302,1946176.0,703.0,13.0,28.0,25.51,Mortgage,Home,6.69
Person_8960,1446102,432415.0,528.0,3.4,44.0,39.25,Rent,Car,10.45
Person_8961,54011,654318.0,565.0,5.4,40.0,37.11,Rent,Education,9.79
Person_8962,69782,478429.0,536.0,3.0,49.0,43.6,Own,Education,10.33
Person_8963,1297339,523733.0,548.0,4.6,46.0,38.28,Rent,Business,9.94
Person_8964,1743518,2311096.0,716.0,11.2,28.0,23.05,Own,Personal,6.1
Person_8965,482941,825329.0,587.0,7.3,45.0,39.95,Own,Personal,9.07
Person_8966,1632060,2123884.0,671.0,13.4,36.0,26.6,Mortgage,Car,7.89
Person_8967,1142035,1827255.0,665.0,12.0,34.0,29.99,Mortgage,Personal,7.42
Person_8968,661533,201607.0,517.0,3.5,43.0,40.32,Rent,Education,10.22
Person_8969,572829,1508890.0,652.0,8.5,38.0,29.73,Mortgage,Business,7.65
Person_8970,653151,1975405.0,717.0,10.7,29.0,24.66,Rent,Home,6.59
Person_8971,959638,1194426.0,602.0,10.0,38.0,35.12,Mortgage,Car,8.76
Person_8972,1873327,1755317.0,695.0,12.5,32.0,31.1,Mortgage,Car,6.99
Person_8973,1461730,1096020.0,587.0,7.8,46.0,33.17,Rent,Home,9.06
Person_8974,1131345,1238525.0,641.0,7.7,44.0,32.4,Own,Education,8.49
Person_8975,419673,1521874.0,659.0,11.4,34.0,30.03,Rent,Car,7.97
Person_8976,1879297,1111974.0,583.0,6.9,49.0,31.14,Mortgage,Personal,10.04
Person_8977,1123276,1912983.0,687.0,11.7,33.0,25.93,Own,Personal,7.12
Person_8978,1869728,1861393.0,675.0,12.9,35.0,29.27,Mortgage,Personal,7.4
Person_8979,1834292,1455522.0,648.0,8.3,39.0,29.5,Mortgage,Business,8.39
Person_8980,1043931,914090.0,578.0,7.8,45.0,36.14,Mortgage,Home,9.61
Person_8981,281237,2648466.0,748.0,15.5,28.0,18.28,Own,Education,5.7
Person_8982,1890277,1668084.0,684.0,10.3,29.0,29.12,Mortgage,Personal,7.46
Person_8983,958063,2866551.0,774.0,14.7,25.0,17.87,Rent,Personal,5.57
Person_8984,356024,668897.0,574.0,4.8,38.0,35.64,Rent,Business,9.02
Person_8985,164003,501635.0,537.0,5.3,45.0,41.11,Rent,Personal,10.14
Person_8986,1237968,1822200.0,705.0,9.3,31.0,29.76,Own,Business,6.91
Person_8987,99589,1373767.0,614.0,9.1,39.0,30.02,Rent,Home,9.17
Person_8988,300606,266538.0,505.0,4.5,50.0,41.14,Mortgage,Car,11.19
Person_8989,781636,1353146.0,656.0,10.1,31.0,32.23,Own,Personal,7.71
Person_8990,610185,887933.0,571.0,4.9,42.0,32.55,Mortgage,Personal,9.43
Person_8991,239637,2128347.0,735.0,14.1,30.0,22.61,Mortgage,Home,6.5
Person_8992,736290,2559177.0,763.0,16.6,23.0,24.24,Mortgage,Car,4.94
Person_8993,1811169,395392.0,527.0,4.9,45.0,38.32,Rent,Business,10.28
Person_8994,1312469,1377569.0,592.0,7.7,47.0,34.44,Rent,Car,9.62
Person_8995,1899388,1471688.0,637.0,9.0,39.0,28.42,Own,Personal,8.36
Person_8996,1830832,2107561.0,702.0,12.3,33.0,26.91,Own,Home,6.69
Person_8997,1169510,347083.0,549.0,4.5,40.0,40.25,Rent,Education,9.72
Person_8998,630118,1332113.0,655.0,8.8,37.0,31.98,Rent,Home,8.14
Person_8999,317673,785273.0,556.0,6.6,47.0,40.78,Mortgage,Business,9.97
Person_9000,1875228,1789908.0,685.0,10.8,28.0,25.84,Rent,Business,7.21
Person_9001,406742,631508.0,569.0,5.8,50.0,39.59,Mortgage,Personal,9.78
Person_9002,807582,846592.0,597.0,5.9,40.0,37.64,Rent,Home,9.15
Person_9003,132987,336322.0,535.0,3.7,49.0,47.68,Mortgage,Education,10.4
Person_9004,1672042,458116.0,498.0,4.0,52.0,37.76,Rent,Home,10.74
Person_9005,1236585,2330239.0,719.0,15.8,28.0,22.4,Rent,Business,6.26
Person_9006,1482672,1324528.0,600.0,10.6,45.0,34.02,Own,Home,9.26
Person_9007,614174,1994631.0,685.0,12.5,38.0,26.17,Own,Personal,7.44
Person_9008,1672563,2333520.0,742.0,15.1,25.0,22.7,Mortgage,Business,6.21
Person_9009,1699260,1893512.0,685.0,12.4,32.0,29.36,Own,Home,7.1
Person_9010,1713542,2282535.0,741.0,13.4,30.0,23.54,Own,Home,6.36
Person_9011,599567,783188.0,576.0,4.3,39.0,35.3,Rent,Personal,9.42
Person_9012,481322,2050502.0,669.0,11.8,39.0,27.54,Mortgage,Personal,8.0
Person_9013,160776,1627206.0,602.0,9.7,44.0,30.51,Own,Home,8.76
Person_9014,1724308,2997678.0,792.0,15.1,24.0,17.23,Own,Education,4.92
Person_9015,418444,2519334.0,737.0,12.4,28.0,21.29,Rent,Business,6.16
Person_9016,1212369,2453557.0,715.0,14.6,34.0,20.75,Rent,Home,6.91
Person_9017,1476998,2068058.0,662.0,12.6,36.0,27.38,Rent,Personal,7.73
Person_9018,260809,1870663.0,662.0,9.8,32.0,26.92,Mortgage,Business,7.76
Person_9019,1270192,2428168.0,728.0,12.9,26.0,21.26,Rent,Personal,6.27
Person_9020,1463967,2345222.0,737.0,14.9,27.0,20.95,Mortgage,Business,6.28
Person_9021,1340838,2040174.0,698.0,11.0,31.0,26.96,Rent,Home,7.0
Person_9022,583285,600337.0,583.0,5.6,41.0,37.66,Own,Car,9.14
Person_9023,1204678,2967189.0,765.0,16.1,24.0,14.1,Mortgage,Car,5.67
Person_9024,922143,1286240.0,637.0,9.2,38.0,30.31,Rent,Business,8.32
Person_9025,1476765,1116358.0,603.0,6.7,48.0,33.73,Rent,Personal,9.67
Person_9026,615148,1756610.0,679.0,10.8,33.0,28.22,Own,Personal,7.21
Person_9027,1363945,2036301.0,685.0,12.2,33.0,25.72,Own,Personal,7.03
Person_9028,1732978,1747053.0,686.0,11.0,28.0,27.95,Own,Home,7.34
Person_9029,1026974,511356.0,548.0,5.0,45.0,36.5,Rent,Business,9.81
Person_9030,687506,2362383.0,712.0,14.0,31.0,21.63,Own,Home,6.4
Person_9031,572070,1881141.0,678.0,14.1,34.0,29.92,Own,Car,7.0
Person_9032,1985772,1418692.0,627.0,12.4,40.0,33.64,Mortgage,Car,8.24
Person_9033,157041,1532467.0,653.0,8.9,35.0,31.74,Mortgage,Personal,7.71
Person_9034,424368,1715301.0,638.0,7.6,36.0,29.97,Mortgage,Personal,7.86
Person_9035,375800,2394999.0,728.0,14.4,26.0,24.9,Rent,Business,6.31
Person_9036,1543672,977725.0,596.0,7.3,40.0,33.16,Mortgage,Car,8.4
Person_9037,766438,2345655.0,725.0,14.8,28.0,23.59,Rent,Business,6.61
Person_9038,531862,2799528.0,796.0,15.9,22.0,17.34,Own,Car,4.82
Person_9039,1174866,1543961.0,660.0,9.8,35.0,28.28,Rent,Education,7.67
Person_9040,1155209,2234252.0,713.0,14.4,31.0,25.22,Rent,Business,6.88
Person_9041,1911663,1722905.0,667.0,12.2,37.0,30.82,Own,Education,7.77
Person_9042,1219694,459966.0,543.0,3.0,47.0,39.51,Mortgage,Home,10.02
Person_9043,748961,1931126.0,691.0,10.5,33.0,30.42,Mortgage,Car,7.29
Person_9044,1101690,272832.0,482.0,3.7,54.0,41.94,Mortgage,Education,11.93
Person_9045,862934,1532103.0,637.0,9.8,40.0,29.03,Own,Home,7.96
Person_9046,99768,2683587.0,728.0,14.8,30.0,18.41,Rent,Business,6.62
Person_9047,1408848,989106.0,615.0,7.7,40.0,37.34,Own,Education,8.39
Person_9048,1511820,1624820.0,651.0,11.4,38.0,30.04,Own,Education,8.32
Person_9049,1023069,1620089.0,648.0,12.2,33.0,31.17,Own,Home,7.82
Person_9050,133123,1988976.0,707.0,12.5,30.0,21.3,Own,Education,6.61
Person_9051,1731119,1292370.0,628.0,7.5,38.0,33.16,Rent,Home,8.8
Person_9052,216405,2230934.0,690.0,12.8,34.0,23.49,Mortgage,Car,7.39
Person_9053,53174,2218422.0,710.0,12.8,21.0,21.84,Mortgage,Car,6.56
Person_9054,167769,2334707.0,716.0,14.1,29.0,23.49,Own,Car,6.67
Person_9055,347542,1959144.0,651.0,12.2,35.0,29.06,Rent,Education,7.77
Person_9056,479145,1018838.0,579.0,9.9,39.0,39.57,Own,Education,8.99
Person_9057,1233969,2337414.0,720.0,12.9,30.0,24.08,Rent,Personal,6.62
Person_9058,1484269,2126328.0,700.0,12.9,29.0,24.01,Own,Personal,6.86
Person_9059,1849907,2758485.0,735.0,18.3,26.0,18.4,Mortgage,Home,5.95
Person_9060,816868,2589580.0,771.0,13.9,24.0,23.33,Mortgage,Education,5.89
Person_9061,1285069,2972683.0,784.0,16.6,24.0,16.08,Own,Home,4.96
Person_9062,646923,2125635.0,703.0,11.3,32.0,26.68,Mortgage,Business,6.95
Person_9063,1908768,2180413.0,716.0,12.8,32.0,25.54,Own,Education,6.97
Person_9064,978864,623751.0,537.0,4.5,47.0,38.84,Rent,Business,10.24
Person_9065,1764249,289023.0,529.0,5.2,53.0,38.24,Rent,Education,10.27
Person_9066,817166,2504164.0,732.0,14.4,28.0,21.43,Rent,Car,6.39
Person_9067,267070,2275550.0,699.0,12.0,30.0,21.21,Rent,Home,7.12
Person_9068,449017,364772.0,539.0,5.3,46.0,39.54,Own,Personal,10.55
Person_9069,1899138,1290092.0,649.0,8.8,41.0,34.52,Mortgage,Car,8.58
Person_9070,981775,455623.0,551.0,5.9,49.0,42.39,Rent,Personal,9.9
Person_9071,1507867,2836455.0,791.0,14.3,20.0,19.69,Mortgage,Education,5.15
Person_9072,1594247,2388256.0,718.0,14.1,27.0,22.01,Own,Business,6.22
Person_9073,419359,2651036.0,722.0,15.9,29.0,24.05,Mortgage,Business,6.71
Person_9074,1248632,2001220.0,720.0,11.3,29.0,25.34,Mortgage,Car,6.62
Person_9075,924527,528784.0,585.0,3.4,38.0,37.02,Mortgage,Personal,9.29
Person_9076,897374,2291862.0,750.0,13.2,27.0,25.38,Own,Home,5.76
Person_9077,193933,1163208.0,600.0,9.5,43.0,34.7,Own,Home,8.93
Person_9078,1197546,1422017.0,609.0,10.6,36.0,30.45,Own,Home,8.91
Person_9079,1180779,1907582.0,659.0,10.9,38.0,27.52,Mortgage,Personal,7.52
Person_9080,1290895,1335583.0,590.0,7.2,45.0,33.17,Rent,Business,9.14
Person_9081,1298749,942003.0,583.0,6.4,35.0,36.12,Rent,Business,9.39
Person_9082,551946,2344880.0,756.0,12.9,18.0,24.45,Mortgage,Car,5.35
Person_9083,726337,709958.0,559.0,6.4,43.0,36.71,Rent,Personal,9.56
Person_9084,1542409,1115357.0,608.0,7.6,42.0,35.26,Rent,Education,8.67
Person_9085,1316302,1257721.0,644.0,7.5,40.0,33.0,Mortgage,Education,8.6
Person_9086,924609,1861442.0,668.0,12.6,33.0,26.78,Own,Home,7.38
Person_9087,1695766,218226.0,554.0,3.8,47.0,41.5,Rent,Business,9.97
Person_9088,142172,2845559.0,813.0,16.3,16.0,18.98,Own,Business,4.32
Person_9089,720990,1312136.0,619.0,6.5,41.0,29.6,Rent,Personal,8.41
Person_9090,594344,2354505.0,713.0,10.5,27.0,22.17,Mortgage,Personal,6.26
Person_9091,1237030,2294652.0,733.0,11.4,25.0,24.09,Mortgage,Car,6.49
Person_9092,1154315,585145.0,542.0,4.7,43.0,36.1,Own,Personal,9.82
Person_9093,1966693,795929.0,547.0,7.0,49.0,35.74,Own,Car,10.39
Person_9094,98639,251712.0,542.0,0.8,47.0,46.47,Own,Home,10.37
Person_9095,503054,645405.0,580.0,7.6,42.0,36.02,Own,Home,9.43
Person_9096,489257,1175288.0,611.0,8.2,42.0,32.91,Mortgage,Business,9.08
Person_9097,837424,530429.0,519.0,6.7,55.0,37.61,Mortgage,Business,11.64
Person_9098,646682,315278.0,498.0,2.9,49.0,40.92,Mortgage,Business,11.28
Person_9099,379801,709272.0,564.0,6.5,46.0,36.1,Own,Education,9.44
Person_9100,863592,2462353.0,726.0,14.1,30.0,22.02,Mortgage,Car,6.89
Person_9101,1930164,934391.0,577.0,7.9,45.0,34.34,Mortgage,Home,9.56
Person_9102,232447,2753922.0,785.0,15.1,26.0,22.09,Rent,Car,5.85
Person_9103,398586,1512784.0,656.0,10.2,34.0,30.92,Rent,Education,7.72
Person_9104,724932,819902.0,600.0,7.8,45.0,34.76,Rent,Education,9.41
Person_9105,430069,2414791.0,711.0,13.0,30.0,24.6,Own,Home,6.74
Person_9106,54136,1581872.0,641.0,10.2,41.0,28.24,Own,Home,8.97
Person_9107,111868,928871.0,599.0,4.5,35.0,32.69,Mortgage,Business,8.97
Person_9108,394407,2308112.0,729.0,14.2,34.0,23.84,Mortgage,Education,7.26
Person_9109,868599,2783896.0,798.0,18.0,21.0,23.53,Own,Business,5.08
Person_9110,160957,521064.0,551.0,3.4,49.0,35.71,Rent,Home,10.29
Person_9111,589767,608540.0,589.0,5.3,49.0,35.94,Mortgage,Education,9.77
Person_9112,169392,2885400.0,788.0,17.1,23.0,20.34,Rent,Education,4.91
Person_9113,1785312,322994.0,545.0,4.1,48.0,39.8,Mortgage,Personal,10.46
Person_9114,710183,1543348.0,638.0,9.9,36.0,31.71,Rent,Education,8.16
Person_9115,830516,1107701.0,601.0,7.2,47.0,32.59,Mortgage,Business,9.04
Person_9116,1300104,930456.0,602.0,6.4,42.0,36.09,Rent,Personal,9.02
Person_9117,856017,2082460.0,730.0,12.1,29.0,29.29,Rent,Education,6.52
Person_9118,1333423,2991747.0,803.0,16.5,21.0,15.52,Own,Personal,5.01
Person_9119,1911627,1597581.0,648.0,8.5,33.0,32.06,Mortgage,Education,7.86
Person_9120,911501,227949.0,541.0,3.5,42.0,43.27,Rent,Car,10.27
Person_9121,1400615,1451260.0,591.0,11.3,42.0,28.31,Own,Business,8.51
Person_9122,315864,2632833.0,724.0,14.3,28.0,22.14,Mortgage,Business,6.77
Person_9123,331411,578147.0,562.0,3.7,47.0,39.01,Own,Personal,10.32
Person_9124,1245344,1461641.0,637.0,9.2,37.0,31.38,Rent,Car,8.33
Person_9125,735328,2030662.0,705.0,11.1,32.0,26.93,Mortgage,Personal,6.39
Person_9126,365508,1224483.0,614.0,6.6,39.0,32.55,Rent,Personal,8.96
Person_9127,466561,1654095.0,667.0,10.4,34.0,29.67,Rent,Home,7.42
Person_9128,101567,774989.0,552.0,5.3,47.0,37.64,Own,Personal,10.08
Person_9129,141229,1036943.0,606.0,6.6,38.0,36.38,Rent,Education,9.12
Person_9130,1029111,2377816.0,747.0,13.8,24.0,20.19,Mortgage,Home,6.16
Person_9131,1511177,2708648.0,784.0,13.2,22.0,22.95,Own,Home,5.55
Person_9132,1575450,297180.0,561.0,1.8,46.0,39.0,Rent,Personal,9.88
Person_9133,1297892,827838.0,578.0,7.2,44.0,38.22,Rent,Home,9.53
Person_9134,1819361,1326528.0,628.0,6.3,39.0,32.53,Rent,Business,8.67
